,Name,ReviewRate,ReviewTime,ReviewVisite,ReviewText,HostelType
468,M. D,3,il y a 6 jours,"(Traduit par Google) Que dire, Disneyland Paris vaut vraiment le détour !C'était vraiment génial !Les montagnes russes sont super conçues et offrent une belle expérience pour petits et grands !Malheureusement, le parc était incroyablement bondé et il y avait beaucoup de parents avec des poussettes.Et le ! C'est un vrai déchet..!!!Lors des défilés dans le parc, certaines zones sont bouclées, donc beaucoup de monde est entassé et immobilisé... Au plus tard quand 1000 personnes sont réunies dans un petit espace et que la deuxième poussette roule sur vos pieds, vous avez juste envie de crier après les gens et demander Pourquoi allez-vous dans un parc comme celui-ci avec des enfants qui ne peuvent même pas marcher seuls ?C'était vraiment mauvais... et ces masses de gens...Inconcevable..Et bien.. Nous y étions le jour de l'An et.. même si c'était vraiment très cher.. Le feu d'artifice à 00h00... unique !L'ambiance dans le parc.. unique !Cependant, je dois dire .. J'y suis allé une fois et c'est suffisant pour les prochaines années.Et.. il y avait beaucoup de ""personnes"" sur la route..Insupportable...Enfin, un mot pour toutes les personnes qui souhaitent s'installer dans un hôtel Disney en dehors du parc...La situation avec les navettes était catastrophique à notre époque !1 bus pour 5 hôtels..Aller et retour, une pure poussée et des coups pour les sièges dans le bus.Alors bien sûr toutes les personnes avec leurs poussettes..Catastrophe!Donc c'est peut être..Pourtant, c'était (surtout) amusant.Amusez-vous(Avis d'origine)Was soll man sagen, das Disneyland Paris ist definitiv einen Abstecher wert!Es war wirklich toll !Die Achterbahnen sind super gestaltet und bieten jung und alt ein tolles Erlebnis!Leider war der Park unfassbar voll und es waren sehr viele Eltern mit Kinderwagen unterwegs.Und das ! Ist richtiger Müll..!!!Bei den Paraden im Park werden gewisse Bereiche abgesperrt , ergo werden viele Menschen zusammen getrieben und fixiert ... Spätestens dann, wenn 1000 Menschen zusammen auf engem Raum stehen und der zweite Kinderwagen über eure Füße rollt ,wollt ihr die Leute nur noch anbrüllen und fragen warum man mit Kindern,  die nicht mal alleine laufen können in so einen Park fährt..Das war wirklich übel.. und eben diese Massen an Menschen..Unvorstellbar..Na ja.. Wir waren an Silvester dort und .. auch wenn es wirklich sehr teuer war.. Das Feuerwerk um 00.00 Uhr ... einzigartig!Die Atmosphäre im Park.. einzigartig!Jedoch muss ich sagen .. Ich war jetzt einmal da und das reicht auch erstmal für die nächsten Jahre.Und.. es war sehr viel "" Volk"" unterwegs..Unerträglich...Als letztes noch ein Hinweis für alle Menschen die sich in einem Disneyhotel außerhalb des Parks niederlassen möchten...Die Situation mit den Shuttlebussen war in unserem Zeitraum katastrophal!1 Bus für 5 Hotels..Hin- und Zurück ein reines Schubsen und Schlagen um die Plätze im Bus..Dann natürlich noch die ganzen Menschen mit Ihren Kinderwagen..Katastrophe!Sei es drum..Hat trotzdem (überwiegend) Spaß gemacht..Viel spaß",01/2023,11
469,Francisco Ortega Madera,5,il y a 6 jours,no comment,01/2023,11
470,Jenny Lotzer,5,il y a 6 jours,no comment,01/2023,11
471,anni dova,5,il y a 6 jours,no comment,01/2023,11
472,Sg Dup,3,il y a 6 jours,no comment,01/2023,11
473,Titi Fav,4,il y a 6 jours,no comment,01/2023,11
474,gregory martin,3,il y a 6 jours,no comment,01/2023,11
475,hizia jiji,5,il y a 6 jours,no comment,01/2023,11
476,Lau Rsl,5,il y a 6 jours,no comment,01/2023,11
477,Fari M.Ali,5,il y a 6 jours,"(Traduit par Google) Quel bel endroit pour s'amuser.Si vous y allez un jour de semaine, vous pourrez toujours prendre beaucoup de bonnes photos. Si vous partez le week-end, il y aura plus d'activités amusantes.En termes d'achat de billets, vous devez acheter des billets à l'avance pour profiter d'offres spéciales ou de promotions ou de robes pour les enfants et les personnes âgées.Les transports en commun sont également très pratiques, il vous suffit de rechercher sur Google map ou de demander à n'importe qui de s'y rendre très facilement.(Avis d'origine)What a beautiful place to have fun.If you go on a weekday, you will still be able to take a lot of good photos.  If you go on weekends there will be more fun activities.In terms of buying tickets, you should buy tickets in advance to enjoy special offers or promotions or dresses for children and the elderly.Public transportation is also very convenient, you just need to search on Google map or ask anyone to go here very easily.",01/2023,11
478,Brian & Amanda Kassler,3,il y a 6 jours,"(Traduit par Google) Les connaisseurs Disney déçusEn tant que passionnés de parcs Disney depuis longtemps, nous sommes allés dans les deux parcs Disney de chaque côte américaine - plus de 25 fois. Nous en sommes venus à avoir des attentes de base lors de la visite de Disney.Nous étions plus que ravis d'ajouter les parcs Disneyland Paris à notre liste de toutes les choses que Disney que nous faisons de notre vivant. Nous avons planifié à l'avance, obtenu des billets et des réservations dans la mesure du possible et sommes arrivés avec notre enthousiasme joyeux habituel, prêts à plonger dans tout ce qui concerne Disney et à présenter certains de nos membres voyageurs qui n'avaient jamais été auparavant dans un parc Disney.Pour notre membre qui n'était jamais allé à Disney auparavant, c'était un endroit génial et assez incroyable.Cependant, si vous avez déjà fréquenté les parcs Disney, vous vivrez peut-être la même triste expérience que nous. Tout d'abord, ne vous attendez pas à un service Disney rapide, amical ou rapide. Chaque jour, nous y sommes allés, nous avons passé 45 à 90 minutes à faire la queue au centre de dépôt des bagages juste pour faire enregistrer nos bagages pour les conserver. Se tenir sous la pluie alors que seuls 2 employés travaillaient au comptoir et qu'aucune aide n'arrivait était assez frustrant et qu'un seul centre de service de bagages était ouvert même avec deux parcs.Une bonne partie des parcs est en cours de rénovation et ""go away green"" n'est présent nulle part avec des échafaudages géants et des zones complètement en désordre. Descendez et rien n'est affiché en ligne ou sur l'application, vous traversez simplement le parc et découvrez quand vous y arrivez, un trajet n'est pas disponible.Aucune réservation de restaurants disponible en ligne ou dans l'application, mais lorsqu'on est entré et qu'on leur a demandé s'ils pouvaient accueillir, les restaurants étaient presque vides et refusaient les clients.Les parcs étaient pleins de déchets partout, ce que nous n'attendrions certainement pas d'une expérience Disney. Nous avons même rencontré des manèges aquatiques avec des bouteilles et des ordures flottant dans les manèges en grande quantité.Aucun personnel de caisse dans les magasins de marchandises, mais j'ai rencontré 4 membres du personnel dans un coin en train de discuter. Et pas de véritable échange d'épingles.Alors que certaines différences étaient intéressantes à voir - comme Maleficent in the Dungeon et leur version du Phantom Manor, cela ne valait pas le prix, l'attente et le service médiocre.(Avis d'origine)Disappointed Disney ConnoisseursAs long-time, multiple park Disney junkies we have been to both Disney parks on each US coast - over 25 times.  We have come to have some basic expectations when visiting Disney.We were beyond excited to add Disneyland Paris parks to our list of all things Disney that we are do in our lifetime.  We planned ahead, got tickets and reservations where ever possible and arrived with our usual joyful enthusiasm ready to dive into all things Disney and introduce some of our travel members who had never been before to a Disney park.For our member who had never been to Disney before, it was wow and pretty amazing place.However, if you have frequented Disney parks before you may have the same sad experience we did.  First, don't expect prompt, friendly or timely Disney service.  Each day we went we spent 45-90 minutes waiting in line at the luggage drop-off center just to get our bags checked in for holding.  Standing in the rain as only 2 employees worked the counter and no help ever arrived was pretty frustrating and only one luggage service center open even with two parks.Quite a bit of the parks is under renovation and ""go away green"" not present anywhere with giant scaffolding and areas completely in disarray.  Rides down and nothing posted online or on the app, you just walk across the park and find out when you get there a ride is not available.No reservations for restaurants available online or in the app, but when walked in and asked if they could accommodate, restaurants were almost empty and turning away customers.The parks were full of trash everywhere, which is definitely something we would never expect out of a Disney experience.  We even encountered water rides that had bottles and trash floating in the rides in large amounts.No checkout staff at merchandise shops, however encountered 4 staff members in a corner chatting.  And no real pin trading.While some differences were neat to see - like Maleficent in the Dungeon and their version of the Phantom Manor, was not worth the price, wait and poor service.",11/2022,11
479,Sab C'est Ici,2,il y a 6 jours,"Vraiment déçus par ce parc, mal expliqué   rien pour ce diriger sur place sauf quelques plans sur panneaux et encore,  les parades juste avec 2 chats et une poignée de personnages. Parc studio quelques personnages (3) étaient à l'extérieur pour les visiteurs mais côté Disney juste un seul pour les photos avec les enfants.  C'est vraiment dommage !!! Même les stars du parc  Mickey et Minie étaient absents.  Quelques déception surtout pour les enfants de pas voir leurs idoles.... quand aux restaurant aucune amélioration.  Quand a l'entrée,  les travaux des tapis roulant sont toujours en travaux depuis bien des années c'est pas normal quand on connaît les tarifs de ce parc ! Sans parler le parking. Les employés sont épuisés et pas souriants. Le zéro papier c'est presque ça mais il y a encore beaucoup d'efforts ! Les coins ""fumeurs"" à côté des WC une honte. Et les pauvres agents d'entretien juste avec une pelle et une balayette.... même pas un chariot ! Non franchement je suis déçu. Sauf les jardins qui sont super bien taillera et entretenu ou rénover pour les bâtiments ( château, maisonnette, palais....etc) mais ce parc s'essouffle après 30 ans de rêves.... tous le personnel s'essouffle et ça se vois bien c'est vraiment regrettable pour les visiteurs de constater les fais quand on se donne la peine de vraiment regarder autour de soi on le vois trop bien.  Mais les attractions sont super malgré tout.",01/2023,11
480,Se Ku,2,il y a 6 jours,no comment,12/2022,11
481,Kathia George,5,il y a 6 jours,no comment,01/2023,11
482,YOGURTOYS ISLANTILLA,1,il y a 6 jours,"(Traduit par Google) Files d'attente éternelles, mauvais traitement des travailleurs, je ne reviendrais pas, même s'ils me donnaient tout le voyage(Avis d'origine)Colas eternas, mal trato de los trabajadores, no volvería, ni aunque me regalarán  en viane entero",01/2023,11
483,Dominga Pastore,1,il y a 6 jours,no comment,,11
484,Chris Ellinas,5,il y a 6 jours,"(Traduit par Google) Peu importe votre âge, vous allez certainement vous amuser ici!Définitivement une destination si vous visitez Paris 🐭(Avis d'origine)Doesn't matter your age, your going to have fun here for sure!Definitely a destination if you're visiting Paris 🐭",06/2021,11
485,Benoit m,5,il y a 6 jours,no comment,01/2023,11
486,PJ Vassallo Mintoff,5,il y a 6 jours,no comment,,11
487,zaidi badji,5,il y a 6 jours,no comment,01/2023,11
488,Raj Aggarwal,5,il y a 6 jours,no comment,01/2023,11
489,Pierre Gb,5,il y a 6 jours,no comment,01/2023,11
490,DADA DADA,2,il y a 6 jours,"(Traduit par Google) Attractions fantastiques, propreté et personnel sympathique.Très, très dommage au niveau gastronomique. Les allergies alimentaires de toute nature ne sont pas prises en compte. Mes enfants sont coeliaques et ne pouvaient rien manger, et le personnel du restaurant et de la cafétéria n'a aucune formation à cet égard.Les prix excessifs.(Avis d'origine)Fantásticas las atracciones, limpieza y el personal amable.Muy, muy lamentable el nivel gastronómico. No se contemplan las alergias alimenticias de ninguna clase. Mis hijos son celiacos y no pudieron comer nada, además el personal de los restaurantes y cafeterías no tienen ninguna formación en este sentido.Los precios desmesurados.",01/2023,11
491,MsAnna black,4,il y a 6 jours,no comment,01/2023,11
492,Kevin Ternisien,5,il y a 6 jours,no comment,,11
493,Kylian Schmitt,4,il y a 6 jours,no comment,01/2023,11
494,Sayed Shahidi,5,il y a 6 jours,no comment,01/2023,11
495,Cecile METAYE- BRUNET,5,il y a 6 jours,no comment,01/2023,11
496,Vanny,5,il y a 6 jours,"(Traduit par Google) C'est tout simplement magique, quelque chose qui oui ou si vous devez vivre !!!!(Avis d'origine)Simplemente es Mágico, algo que si o si tienes que vivir!!!!",01/2023,11
497,Guillermina Maier,3,il y a 6 jours,"(Traduit par Google) La fumée est partout, c'est beaucoup plus sale que n'importe quel Disney et les gens qui travaillent sont loin d'être sympathiques.(Avis d'origine)Se fuma en todos lados, esta mucho más sucio que cualquier Disney y la gente que trabaja es lejos de ser amable.",01/2023,11
498,Julie Degrelle,5,il y a 6 jours,no comment,,11
